J. Paul Getty Museum;has_possession_of;Second-century AD copy of a head of Diadoumenos by Polykleitos
J. Paul Getty Museum;purchases;Fifth-century BC Attic red-figured kylix
J. Paul Getty Museum;purchases;Torso of a second-century AD statue of the god Mithra
J. Paul Getty Museum;purchases;Second-century AD copy of a head of Diadoumenos by Polykleitos
J. Paul Getty Museum;buys_from;Frieda Tchacos of Galerie Nefer
Frieda Tchacos;buys_from;Nino Savoca of Munich
Fifth-century BC Attic red-figured kylix;comes_from;Schweitzer collection of Arlesheim
Fifth-century BC Attic red-figured kylix;comes_from;Geneva Hydra Gallery
Geneva Hydra Gallery;is_the_owner_of;Christian Boursaud
Geneva Hydra Gallery;works_with;Giacomo Medici
Metropolitan Museum;donates_to;J. Paul Getty Museum
Dietrich von Bothmer;obtains_from;Robert Hecht
Giacomo Medici;has_possession_of;Photograph of missing fragment of kylix
Carabinieri;legal_status_change;Giacomo Medici
Maria Rizzo;has_role;Archaeologist
Marion True;has_role;Getty curator
Torso of a second-century AD statue of the god Mithra;comes_from;Giustiniani Collection
Second-century AD copy of a head of Diadoumenos by Polykleitos;comes_from;Official excavation storeroom at Venosa 
George Ortiz;has_possession_of;five elaborately carved panels
Sotheby's;has_possession_of;five elaborately carved panels
Government of New Zealand;legal_status_change;five elaborately carved panels
George Ortiz;has_immediate_family_member;Graziella Ortiz
Government of New Zealand;works_with;Te Papa
Te Papa;has_possession_of;five elaborately carved panels
Government of New Zealand;purchases;five elaborately carved panels
Government of New Zealand;purchases;Ortiz family
Te Papa;donates_to;Te Āti Awa iwi
Te Āti Awa iwi;has_possession_of;five elaborately carved panels
Te Āti Awa iwi;works_with;Puke Ariki Museum
Puke Ariki Museum;has_possession_of;five elaborately carved panels
Fano Bronze;has_possession_of;J. Paul Getty Museum
Fano Bronze;comes_from;Greece
Fano Bronze;comes_from;Italy
Fishing boat crew;sells;Fano Bronze
Fishing boat crew;makes_sale_to;Giacomo Barbetti
Giacomo Barbetti;works_with;Giovanni Nagni
Artemis;obtains_from;Giacomo Barbetti
Artemis;is_the_owner_of;Fano Bronze
Heinz Herzer;works_with;Artemis
Bernard Ashmole;works_for;British Museum
J. Paul Getty Museum;purchases;Fano Bronze
Giacomo Barbetti;legal_status_change;Italian state
Giovanni Nagni;legal_status_change;Italian state
Looters;has_possession_of;Garland Sarcophagus
Edip Telli;has_possession_of;Garland Sarcophagus
Edip Telli;sells;Garland Sarcophagus
Edip Telli;makes_sale_to;Damon Mezzacappa
Damon Mezzacappa;has_possession_of;Garland Sarcophagus
Brooklyn Museum;has_possession_of;Garland Sarcophagus
Damon Mezzacappa;donates_to;American-Turkish Society
American-Turkish Society;donates_to;Turkey
Turkey;has_possession_of;Garland Sarcophagus
Istanbul Archaeology Museum;has_possession_of;Garland Sarcophagus
Antalya Museum;has_possession_of;Garland Sarcophagus
Edip Telli;legal_status_change;Sentenced to ten years in prison in Turkey
Zeugma;has_possession_of;Provinces mosaic
Gaziantep Museum;has_possession_of;repatriated objects from Zeugma
Menil Collection;has_possession_of;sections of a mosaic floor from Zeugma
Rice University;has_possession_of;sections of a mosaic floor from Zeugma
Bowling Green State University;has_possession_of;mosaics from Zeugma
Gaziantep Museum;has_possession_of;central panel of a mosaic from Zeugma
Menil Collection;has_possession_of;central panel of a mosaic from Zeugma
Northumberland National Park Voluntary Ranger patrol;legal_status_change;Yeavering Bell
Yeavering Bell;comes_from;first millennium BC
Yeavering Bell;comes_from;Anglo-Saxon palace site of Ad Gefrin
Northumberland National Park;works_with;local landowners
Northumberland National Park;has_possession_of;Yeavering Bell
Lord Anthony Hill;is_the_owner_of;Yeavering Bell
Yeavering Bell;legal_status_change;Dealing in Cultural Objects (Offences) Bill
Richard Allan;has_role;Member of Parliament
Dealing in Cultural Objects (Offences) Bill;legal_status_change;Dealing in Cultural Objects (Offences) Act 2003
Classic Maya funerary mask;comes_from;Río Azul
Classic Maya funerary mask;has_possession_of;Peter G. Wray
Peter G. Wray;makes_sale_to;Andre Emmerich's New York Gallery
Andre Emmerich's New York Gallery;sells;Classic Maya funerary mask
Río Azul tripod vase;comes_from;Río Azul
Río Azul tripod vase;has_possession_of;Detroit Institute of Art
Classic Maya funerary mask;has_possession_of;Barbier-Mueller Pre-Columbian Art Museum
Government of Guatemala;legal_status_change;Classic Maya funerary mask
Government of Guatemala;legal_status_change;Barbier-Mueller Pre-Columbian Art Museum
Classic Maya funerary mask;has_possession_of;Barbier-Mueller collection
Classic Maya funerary mask;comes_from;Tomb 1 at Río Azul
Classic Maya funerary mask;comes_from;Guatemala
Classic Maya funerary mask;has_role;Death mask of a lord
Classic Maya funerary mask;has_role;Depiction of Kinich Ahawthe sun god
Classic Maya funerary mask;has_role;Artefact with inscription of Río Azul ruler
Classic Maya funerary mask;has_role;Artefact with emblem glyph of Río Azul
Classic Maya funerary mask;has_role;Artefact with name of Zak Balam
Classic Maya funerary mask;has_role;Artefact with name of Ruler X or Governor X
Classic Maya funerary mask;has_role;Artefact with date 26 March 393 AD
Classic Maya funerary mask;has_role;Artefact with date 9 September 417 AD
Classic Maya funerary mask;has_role;Artefact with water/swamp mythology iconography
Classic Maya funerary mask;has_role;Artefact with symbolic birth of individual interred
Classic Maya funerary mask;has_role;Artefact with symbolic death of individual interred
Classic Maya funerary mask;has_role;Artefact with inscription of Balam
Classic Maya funerary mask;has_role;Artefact with inscription of Stela 1
Classic Maya funerary mask;has_role;Artefact with inscription of Tomb 1
Classic Maya funerary mask;has_role;Artefact with inscription of elite tomb
Classic Maya funerary mask;has_role;Artefact with inscription of Maya funerary context
Classic Maya funerary mask;has_role;Artefact with inscription of Pakal of Palenque
Classic Maya funerary mask;has_role;Artefact with inscription of Richard
Classic Maya funerary mask;has_role;Artefact with inscription of Ian Graham
Classic Maya funerary mask;has_role;Artefact with inscription of Article 1 of Decreto No 425
Neil Kingsbury;sells;ancient Egyptian artefacts
Neil Kingsbury;works_with;Christie's
Neil Kingsbury;works_with;Bonhams
Christie's;has_possession_of;six pieces consigned by Neil Kingsbury
British Museum curator;has_role;curator
red granite relief fragment;comes_from;temple of Amenhotep III
Neil Kingsbury;sells;five pieces at Bonhams
Neil Kingsbury;sells;eight pieces at Christie's
Neil Kingsbury;legal_status_change;fined and ordered to pay costs 
Machaquilà Stela 2;comes_from;Machaquilà
Jorge Alamilla;buys_from;Looters
Jorge Alamilla;sells;Machaquilà Stela 2
Ed Dwyer;has_possession_of;Machaquilà Stela 2
Johnnie Brown Fell;has_possession_of;Machaquilà Stela 2
Harry Brown;has_possession_of;Machaquilà Stela 2
Clive Hollinshead;has_possession_of;Machaquilà Stela 2
Johnnie Brown Fell;sells;Machaquilà Stela 2
Ed Dwyer;sells;Machaquilà Stela 2
Clive Hollinshead;legal_status_change;Federal Grand Jury
Jorge Alamilla;legal_status_change;Federal Grand Jury
Johnnie Brown Fell;legal_status_change;Federal Grand Jury
Clive Hollinshead;works_with;Jorge Alamilla
Clive Hollinshead;works_with;Unnamed Guatemalan Officials
Harry Brown;has_possession_of;Machaquilà Stela 5
FBI;has_possession_of;Machaquilà Stela 5
Machaquilà Stela 2;donates_to;Guatemala
Machaquilà Stela 5;donates_to;Guatemala 
A Nahuatl Codex;comes_from;Mexico
A Nahuatl Codex;has_possession_of;Bibliothèque Nationale de Paris
José Luis Castañeda del Valle;donates_to;Biblioteca del Instituto Nacional de Antropología e Historia
A Nahuatl Codex;comes_from;Tlaxcala
Lorenzo Boturini Benaduci;has_possession_of;A Nahuatl Codex
Local colonial government;has_possession_of;A Nahuatl Codex
Antonio de León y Gama;has_possession_of;A Nahuatl Codex
Carl Nebel;purchases;A Nahuatl Codex
Jean-Frédéric Waldek;purchases;A Nahuatl Codex
Joseph Marius Alexis Aubin;purchases;A Nahuatl Codex
Charles Eugène Espidon Goupil;purchases;A Nahuatl Codex
Charles Eugène Espidon Goupil's widow;donates_to;Bibliothèque Nationale de Paris
José Luis Castañeda del Valle;legal_status_change;Mexican Attorney General's office
A Nahuatl Codex;has_possession_of;Biblioteca del Instituto Nacional de Antropología e Historia 
Peruvian tombs;comes_from;Masterful funerary textiles
Paracas Culture;comes_from;Paracas Peninsula
Julio Tello;works_with;Toribio Mejía Xesspe
Julio Tello;has_possession_of;429 mummy bundles
Paracas Necropolis;comes_from;429 mummy bundles
Paracas Necropolis;comes_from;Paracas textiles
Sven Karell;has_role;Swedish Consul in Peru
Sven Karell;obtains_from;Paracas textiles
Museum of World Culture in Göteborg;has_possession_of;Paracas textile collection
Alan Garcia;has_role;President of Peru
Alan Garcia;legal_status_change;Museum of World Culture in Göteborg
National Gallery of Australia;has_possession_of;Paracas Mantle
National Gallery of Australia;obtains_from;Peru's national museum
Christie's New York;has_possession_of;Late Period Egyptian granite relief
Christine Favard-Meeks;has_role;Egyptologist
Late Period Egyptian granite relief;comes_from;Temple of Isis at Behbeit el-Hagar
Temple of Isis at Behbeit el-Hagar;has_role;Built during the reign of Pharaoh Nectanebo II
US Customs and Immigration Enforcement (ICE);obtains_from;Christie's
US Customs and Immigration Enforcement (ICE);donates_to;Egypt
James Stewart;obtains_from;Peter Byrne
George Agogino;has_possession_of;Pangboche finger
Royal College of Surgeons' Hunterian Museum;has_possession_of;Pangboche finger
Mike Allsop;works_with;Weta Workshop
Weta Workshop;donates_to;Pangboche Monastery
Mike Allsop;has_role;Return the Hand
Egyptian artefacts;comes_from;Bijbels Museum in Amsterdam
Bijbels Museum in Amsterdam;has_possession_of;Egyptian artefacts
Christie's New York;has_possession_of;Egyptian artefacts
US Immigration and Customs Enforcement;legal_status_change;Egyptian artefacts
Christie's New York Antiquities auction catalogue;has_possession_of;Egyptian artefacts 
Christie's New York;has_possession_of;Neo-Assyrian gold earrings
Christie's New York;works_with;FBI
FBI;works_with;Iraqi experts
Neo-Assyrian gold earrings;comes_from;'Nimrud' treasure
'Nimrud' treasure;comes_from;official excavation of two royal tombs underneath the palace of Ashurnasirpal II
Looters;has_possession_of;Heads of two mummies
Looters;has_possession_of;Statue of the pharaoh Akhenaten
Looters;has_possession_of;Part of a brokenwooden sarcophagus
Supreme Council of Antiquities;works_with;Egyptian Museum
Ban Chiang;has_possession_of;archaeological site
Thai Fine Arts Department;works_with;University of Pennsylvania Museum
villagers;sells;red-on-buff decorated pottery
local farmers;sells;finds
local farmers;has_possession_of;finds
Thai government;legal_status_change;Ban Chiang pottery
University of Pennsylvania archaeologist Chester Gorman;works_with;Ban Chiang
Ban Chiang;comes_from;UNESCO World Heritage List
US federal agents;legal_status_change;dealers and museums in southern California
dealers and museums in southern California;has_possession_of;illegally-exported Ban Chiang pottery 
Lord Alistair McAlpine;works_with;British Museum
Lord Alistair McAlpine;sells;twenty-two miniature bronze shields
British Museum;purchases;twenty-two miniature bronze shields
David Keys;works_with;Ian Stead
James Garriock;has_role;finder
James Garriock;works_with;Terry Rossiter
James Garriock;sells;Salisbury artefacts
John Cummings;purchases;Salisbury artefacts
John Cummings;works_with;James Garriock
Lord Alistair McAlpine;obtains_from;John Cummings
Lord Alistair McAlpine;sells;Salisbury artefacts
Christie's;has_possession_of;Salisbury artefacts
Devizes Museum;purchases;Salisbury artefacts
Lord Alistair McAlpine;legal_status_change;British Museum
British Museum;purchases;Salisbury artefacts
Ian Stead;has_role;author
Ian Stead;has_role;archaeologist
Phoenix Ancient Art;has_possession_of;South Arabian Alabaster Stele
South Arabian Alabaster Stele;comes_from;Aden Museum
US Immigration and Customs Enforcement;has_possession_of;South Arabian Alabaster Stele
Hoi An shipwreck;has_possession_of;antique ceramics
Captain Trang;sells;antique ceramics
antique dealer in Hoi An;buys_from;Captain Trang
two Japanese dealers;legal_status_change;Vietnamese authorities
Ong Soo Hin;is_the_owner_of;Saga Horizon
Saga Horizon;works_with;Vietnamese Salvage Agency (VISAL)
Ong Soo Hin;works_with;Mensun Bound
Saga Horizon;has_possession_of;Hoi An shipwreck ceramics
Vietnamese museums;has_possession_of;unique pieces of ceramics
Vietnamese government;sells;Hoi An shipwreck ceramics
Saga Horizon;sells;Hoi An shipwreck ceramics
Ong Soo Hin;works_with;Butterfields
Butterfields;is_the_owner_of;eBay
Butterfields;makes_sale_to;British Museum
Butterfields;makes_sale_to;Art Gallery of New South Wales
Gianfranco Becchina;has_role;Italian antiquities dealer
Gianfranco Becchina;legal_status_change;convicted in Italy of illegally dealing in antiquities
Gianfranco Becchina;has_possession_of;Becchina premises in BaselSwitzerland
Gianfranco Becchina;sells;material to major museums including the Ashmoleanthe Louvrethe Boston Museum of Fine Artsthe Metropolitan Museumthe Princeton University Art Museumthe Toledo Museum of Art and the J. Paul Getty Museum
Gianfranco Becchina;sells;material to collector George Ortiz
Gianfranco Becchina;sells;material to collectors Leon Levy and Shelby White
Gianfranco Becchina;sells;material to the Merrin Gallery in New York
Gianfranco Becchina;sells;material to Japanese antiquities dealer Noriyoshi Horiuchi
Gianfranco Becchina;sells;'fragments' to Dietrich von Bothmer of the Metropolitan Museum of Art
Gianfranco Becchina;works_with;fellow dealers Mario Bruno and Elie Borowsky
Gianfranco Becchina;sells;material through Sotheby's and Christie's auction houses in London
Pasqale Camera;legal_status_change;under investigation for illegal dealing in antiquities
J. Paul Getty Museum;has_possession_of;Paestan red-figure krater attributed to Asteas
J. Paul Getty Museum;obtains_from;Gianfranco Becchina
Robert Hecht;obtains_from;Asteas
Raffaele Monticelli;sells;material to Asteas
Raffaele Monticelli;legal_status_change;sentenced to four years in prison in 2002
Gianfranco Becchina;has_immediate_family_member;Rosie (wife)
Rosie;has_possession_of;Becchina's business in Basel
Carabinieri;works_with;Swiss police
Gianfranco Becchina;legal_status_change;convicted in Rome of illegally dealing in antiquities in February 2011
Christie's New York auction house;has_possession_of;two ceramic vessels and a marble janiform head
two ceramic vessels and a marble janiform head;comes_from;Beverly Hills Gallery}}]}
Treasure hunters;obtains_from;Placeres site
Everett Rassiga;works_with;Treasure hunters
Everett Rassiga;obtains_from;Treasure hunters
Everett Rassiga;sells;Metropolitan Museum of Art
Everett Rassiga;makes_sale_to;Metropolitan Museum of Art
Thomas Hoving;works_for;Metropolitan Museum of Art
Joseph Veach Noble;works_for;Metropolitan Museum of Art
Dr Ignacio Bernal;works_for;National Museum of Anthropology
Everett Rassiga;legal_status_change;Mexican authorities
Stucco facade;comes_from;Placeres site
Stucco facade;has_possession_of;National Museum of Anthropology 
Ian Graham;visited;Ixkun
Atlas Arqueológico de Guatemala;has_possession_of;Stela 5 fragments
Museo Nacional de Arqueología y Etnología;has_possession_of;Stela 5 fragment
Colonel Modesto Mendez;visited;Ixkun
Eusebio Lara;visited;Ixkun
Alfred Maudslay;visited;Ixkun
Sylvanus Morley;visited;Ixkun
Herbert Spindon;visited;Ixkun
Dos Cabezas;comes_from;Moche culture
Christopher Donnan;has_role;archaeologist
Christopher Donnan;works_for;UCLA
Christopher Donnan;works_with;archaeological team
Fernando Isla Merino;has_role;deputy mayor
Steve Bourget;has_role;archaeologist
Steve Bourget;donates_to;Dos Cabezas
Anton Roeckl;has_role;collector
Anton Roeckl;legal_status_change;Peru
Dos Cabezas;has_possession_of;gold and silver objects
Dos Cabezas;has_possession_of;Moche tombs
Departamento de Monumentos Arqueológicos;has_role;archaeologists
Dirección Regional de Cultura;has_role;experts
Anton Roeckl;obtains_from;Dos Cabezas
Anton Roeckl;obtains_from;La Mina 
John Bourne;donates_to;New Mexico History Museum
John Bourne;purchases;Ben Johnson
Ben Johnson;obtains_from;David Swetnam
David Swetnam;works_with;Michael Kelly
John Bourne;has_possession_of;Bourne Collection
Bourne Collection;comes_from;Sipàn
FBI;legal_status_change;Bourne Collection
New Mexico History Museum;has_possession_of;Monkey Head Bead
John Bourne;donates_to;Walters Art Museum
Grolier Codex;has_possession_of;Museo Nacional de Antropología
Dr. Josué Saenz;purchases;Grolier Codex
Dr. Josué Saenz;obtains_from;Unnamed looters
Dr. Josué Saenz;donates_to;Mexican Government
Grolier Codex;comes_from;Dry cave in the Sierra de Chiapas
Metropolitan Museum of Art;purchases;Euphronios (Sarpedon) krater
Metropolitan Museum of Art;has_possession_of;Euphronios (Sarpedon) krater
tombaroli;sells;Euphronios (Sarpedon) krater
tombaroli;works_with;Giacomo Medici
Robert Hecht;sells;Euphronios (Sarpedon) krater
Robert Hecht;works_with;Fritz Bürki
Robert Hecht;makes_sale_to;Metropolitan Museum of Art
Metropolitan Museum of Art;works_with;Sotheby's
Robert Hecht;works_with;Dikran Sarrafian
Metropolitan Museum of Art;works_with;Dikran Sarrafian
Metropolitan Museum of Art;legal_status_change;Euphronios (Sarpedon) krater
Leon Levy;works_with;Shelby White
Giacomo Medici;legal_status_change;Euphronios (Sarpedon) krater
Robert Hecht;legal_status_change;Euphronios (Sarpedon) krater
Marion True;works_with;J. Paul Getty Museum
Metropolitan Museum of Art;works_with;Philipe de Montebello
Metropolitan Museum of Art;donates_to;Villa Giulia 
Michael Webb;has_immediate_family_member;Michael Webb son
Michael Webb;has_possession_of;Derrynaflan Hoard
Michael Webb son;has_possession_of;Derrynaflan Hoard
Michael Webb;works_with;Michael Webb son
Dr. Elizabeth Shee Twohig;works_for;University College Cork
Michael Webb;donates_to;National Museum of Ireland
Michael Webb son;donates_to;National Museum of Ireland
Derrynaflan Hoard;comes_from;Derrynaflan Lurgoe County Tipperary
Derrynaflan Hoard;has_possession_of;National Museum of Ireland
National Museum of Ireland;has_possession_of;Derrynaflan Hoard
Ireland;legal_status_change;Derrynaflan Hoard
Ireland;legal_status_change;National Monuments (Amendment) Act 1987
Ireland;legal_status_change;National Monuments (Amendment) Act 1994
